from_node,to_node,hour,min,max,mean,std,simulated,free_flow,bias,abs_error
27318359,827758753,18,30.96164383561644,45.12558139534884,38.730593567847485,5.84900002409934,40.5349702267062,41.13790830911583,1.8043766588587147,1.8043766588587147
27318359,827758753,21,39.160432766615145,45.733333333333334,43.23969116676391,2.896426808933842,41.139385988382095,41.13790830911273,-2.1003051783818165,2.1003051783818165
524642209,27085974,3,52.838602941176475,65.31254237288135,59.58702134854225,5.18199369261971,54.39689301777977,54.39572344324027,-5.190128330762484,5.190128330762484
524642209,27085974,7,47.747840531561465,64.65503355704699,56.28843609363989,6.904062875072995,53.75466497130201,54.395723443239156,-2.5337711223378747,2.5337711223378747
524642209,27085974,8,47.432673267326734,62.08549946294307,55.093241404950405,6.000245067858001,54.39689301778014,54.395723443239156,-0.6963483871702678,0.6963483871702678
524642209,27085974,9,47.907,59.96016597510374,54.69365982249933,5.004234340374022,53.75802256442364,54.3957234432399,-0.9356372580756869,0.9356372580756869
524642209,27085974,12,50.78480565371025,59.10184049079754,55.104446577548465,3.4016766088043875,53.840238874199386,54.39572344324065,-1.2642077033490793,1.2642077033490793
524642209,27085974,13,47.19901477832513,59.22295081967213,54.41273559528314,5.106978282198844,54.39689301778014,54.39572344324065,-0.01584257750300111,0.01584257750300111
524642209,27085974,16,49.135384615384616,59.46666666666667,55.17979243812976,4.386548082712585,54.23486335518812,54.39572344324065,-0.9449290829416412,0.9449290829416412
524642209,27085974,17,49.261696658097684,59.712396694214874,55.35583621704236,4.4382762635998345,53.887433346478545,54.39572344324065,-1.4684028705638141,1.4684028705638141
524642209,27085974,18,53.08254847645429,59.774146845915205,56.62040312228801,2.863596490587435,53.91721139416437,54.39572344324027,-2.7031917281236417,2.7031917281236417
524642209,27085974,21,53.87853795688847,61.230508474576276,58.12064231995063,3.1438328625060734,54.39689301777939,54.39572344323878,-3.7237493021712424,3.7237493021712424
cluster_1253134799_597117497,297194259,3,48.48484848484849,56.29176470588235,52.32248424449234,3.2182942373067878,48.80804911846357,48.80675575613614,-3.514435126028765,3.514435126028765
cluster_1253134799_597117497,297194259,7,41.94174757281554,52.41304347826087,48.051490553245536,4.401490541729233,48.11751238666281,48.80675575613653,0.06602183341727397,0.06602183341727397
cluster_1253134799_597117497,297194259,8,41.53846153846154,51.78758949880668,46.998434755506366,4.272075473429322,48.238264849872124,48.80675575613653,1.2398300943657574,1.2398300943657574
cluster_1253134799_597117497,297194259,9,41.77949709864603,51.480427046263344,46.83740884371397,4.021452448320662,48.80804911846435,48.80675575613575,1.9706402747503802,1.9706402747503802
cluster_1253134799_597117497,297194259,12,41.81994191674734,50.46279069767442,45.29039900755501,3.6694240304808967,48.70635690166576,48.80675575613575,3.415957894110747,3.415957894110747
cluster_1253134799_597117497,297194259,13,41.658630665380905,50.11316397228638,45.33577740905325,3.513800139536317,48.62084001702354,48.80675575613575,3.285062607970289,3.285062607970289
cluster_1253134799_597117497,297194259,16,41.248275862068965,50.58041958041958,44.54985285016563,4.389557668715229,48.15224871613124,48.80675575613575,3.6023958659656117,3.6023958659656117
cluster_1253134799_597117497,297194259,17,40.22346368715084,50.69859813084112,44.58695977264581,4.403022525191926,47.93101541632495,48.80675575613575,3.344055643679141,3.344055643679141
cluster_1253134799_597117497,297194259,18,44.39876670092498,50.69859813084112,46.64035486984315,2.8892070360392754,48.80804911846435,48.80675575613653,2.1676942486212027,2.1676942486212027
cluster_1253134799_597117497,297194259,21,48.75846501128668,54.857579617834396,51.20929195110546,2.6343331972373707,48.7063569016646,48.80675575613886,-2.5029350494408646,2.5029350494408646
1040120892,2961070437,3,37.597927461139896,48.106480558325025,41.6862498959329,4.826030718645642,41.22161862390404,41.22057755629377,-0.46463127202886056,0.46463127202886056
1040120892,2961070437,7,33.439631336405526,41.667357512953366,38.55268122608956,3.558816903463884,40.343398999526336,41.22057755629384,1.790717773436775,1.790717773436775
1040120892,2961070437,8,31.91713859910581,41.34601542416453,37.39069071541826,4.077325378465075,40.31662882896999,41.22057755629384,2.92593811355173,2.92593811355173
1040120892,2961070437,9,32.983636363636364,41.064510638297875,37.38532643844465,3.4168012155457914,40.60292949941707,41.22057755629398,3.217603060972422,3.217603060972422
1040120892,2961070437,12,32.375510204081635,40.27612687813022,37.34032353278092,3.5934563144542016,40.93976560370735,41.220577556294266,3.599442070926429,3.599442070926429
1040120892,2961070437,13,32.49833080424886,40.05673556664291,37.34389315813728,3.4883334984325085,40.201046567709824,41.220577556294266,2.857153409572547,2.857153409572547
1040120892,2961070437,16,31.91713859910581,39.32792162351295,36.20043955675559,3.1202958327923165,40.34339899952675,41.220577556294266,4.142959442771158,4.142959442771158
1040120892,2961070437,17,31.91713859910581,40.752364864864866,37.26429334851015,3.860831803886758,40.6136409937693,41.220577556294266,3.349347645259151,3.349347645259151
1040120892,2961070437,18,32.49833080424886,42.32526315789473,38.729478162616324,4.5989482126571986,40.867287770205465,41.220577556294266,2.1378096075891406,2.1378096075891406
1040120892,2961070437,21,36.31226021684737,45.17865168539326,39.98348638924409,3.8477846235011186,41.22161862390211,41.2205775562937,1.2381322346580177,1.2381322346580177
1476721610,293115171,3,40.30876350540216,53.1,48.88978739833034,5.817512092485075,46.652110888397175,46.65032454091264,-2.2376765099331664,2.2376765099331664
1476721610,293115171,7,35.94989293361884,50.18068350668648,44.66202086024661,6.098337028484453,45.011985176123936,46.65032454091311,0.34996431587732246,0.34996431587732246
1476721610,293115171,8,36.457328990228014,48.73246753246753,44.08213923107269,5.299923722682791,45.58301358203218,46.65032454091311,1.5008743509594922,1.5008743509594922
1476721610,293115171,9,36.417787418655095,48.17631954350927,43.95141622520001,5.187599589272907,45.23708899664349,46.65032454091264,1.2856727714434797,1.2856727714434797
1476721610,293115171,12,36.49695652173913,48.66224783861672,43.93936599850218,5.320132262560388,46.41363825180174,46.650324540912166,2.47427225329956,2.47427225329956
1476721610,293115171,13,36.576470588235296,48.87351664254704,44.10064759738711,5.358023104917828,45.38335004365323,46.650324540912166,1.2827024462661214,1.2827024462661214
1476721610,293115171,16,36.576470588235296,49.22973760932945,44.07746689541473,5.4014453951304295,45.87249388602946,46.650324540912166,1.7950269906147298,1.7950269906147298
1476721610,293115171,17,36.417787418655095,49.81061946902655,44.346656433108,5.6807579248468825,46.04539405589221,46.650324540912166,1.6987376227842077,1.6987376227842077
1476721610,293115171,18,39.50258823529412,50.106231454005936,46.01847548688887,4.550779230546318,46.5455134273327,46.650324540912166,0.527037940443833,0.527037940443833
1476721610,293115171,21,39.972857142857144,51.717611026033694,47.423281798669706,5.178374726877926,46.652110888398234,46.65032454091405,-0.7711709102714721,0.7711709102714721
318652469,256419816,3,50.21379310344828,60.82237762237763,56.59348906332222,4.65616748116688,45.20487993603477,45.20433108749611,-11.388609127287445,11.388609127287445
318652469,256419816,7,47.48478260869565,58.37315436241611,52.38705295313735,4.590028170485567,45.20487993603477,45.204331087494836,-7.182173017102578,7.182173017102578
318652469,256419816,8,42.00576923076923,54.02236024844721,47.30628954193526,5.06971159650609,45.20487993603477,45.204331087494836,-2.1014096059004856,2.1014096059004856
318652469,256419816,9,45.74450261780105,52.39518072289157,48.93303522078754,2.8190247747351416,45.20487993603477,45.204331087494836,-3.7281552847527664,3.7281552847527664
318652469,256419816,12,44.577551020408166,51.77142857142857,48.22515608216972,3.7638140085742804,45.20487993603562,45.204331087496534,-3.0202761461341012,3.0202761461341012
318652469,256419816,13,42.933990147783256,52.08143712574851,47.54006270073588,4.900696269061854,45.20487993603562,45.204331087496534,-2.3351827647002636,2.3351827647002636
318652469,256419816,16,44.018181818181816,52.71272727272727,48.40832661138806,4.181599355269708,45.20487993603562,45.204331087496534,-3.2034466753524455,3.2034466753524455
318652469,256419816,17,43.686,53.359509202453985,49.05707228130848,4.480757179039277,45.20487993603562,45.204331087496534,-3.8521923452728615,3.8521923452728615
318652469,256419816,18,45.270466321243525,53.66871165644172,50.816777058192706,3.8894548204941906,45.20487993603562,45.204331087496534,-5.611897122157089,5.611897122157089
318652469,256419816,21,47.88791208791209,57.55263157894737,52.76326572123935,4.477817938947404,45.20487993603223,45.204331087494836,-7.558385785207122,7.558385785207122
1836847576,1656230069,3,52.10296495956874,77.04860557768924,68.19701614798458,11.015163533763147,55.50543470490194,55.50498804442288,-12.691581443082647,12.691581443082647
1836847576,1656230069,7,53.177991746905086,76.4395256916996,66.68263654288245,9.859145313518795,55.50543470490136,55.504988044423456,-11.177201837981087,11.177201837981087
